Date,AAPL,GOOG,AMZN,MSFT
2015-11-11,26.23431396484375,36.59666061401367,33.662498474121094,46.826171875
2015-11-12,26.146196365356445,36.38914489746094,33.279998779296875,46.538143157958984
2015-11-13,25.38250732421875,35.68099594116211,32.11750030517578,46.11920166015625
2015-11-16,25.798248291015625,36.276180267333984,32.390499114990234,46.9309196472168
2015-11-17,25.687532424926758,36.09403610229492,32.165000915527344,46.54429626464844
2015-11-18,26.500932693481445,36.82558059692383,33.176998138427734,47.31752395629883
2015-11-19,26.83757972717285,36.74645233154297,33.063499450683594,47.3966178894043
2015-11-20,26.955074310302734,37.651668548583984,33.42250061035156,47.616302490234375
2015-11-23,26.6048641204834,37.620811462402344,33.949501037597656,47.616302490234375
2015-11-24,26.86017608642578,37.23762512207031,33.557498931884766,47.66902160644531
2015-11-25,26.66812515258789,37.23115539550781,33.766998291015625,47.17694854736328
2015-11-27,26.618423461914062,37.336158752441406,33.66299819946289,47.3878288269043
2015-11-30,26.72913932800293,36.95496368408203,33.2400016784668,47.75687789916992
2015-12-01,26.512229919433594,38.17120361328125,33.952999114990234,48.52134704589844
2015-12-02,26.272727966308594,37.939300537109375,33.800498962402344,48.512542724609375
2015-12-03,26.02871322631836,37.449623107910156,33.3125,47.62508010864258
2015-12-04,26.89406967163086,38.15975570678711,33.63199996948242,49.12763977050781
2015-12-07,26.724611282348633,37.98259353637695,33.49150085449219,49.03976821899414
2015-12-08,26.713315963745117,37.93880081176758,33.86650085449219,49.02219009399414
2015-12-09,26.123607635498047,37.403343200683594,33.239498138427734,48.310455322265625
2015-12-10,26.247875213623047,37.29634475708008,33.11600112915039,48.56528091430664
2015-12-11,25.572298049926758,36.76934051513672,32.00749969482422,47.5020637512207
2015-12-14,25.41414451599121,37.212242126464844,32.89550018310547,48.451053619384766
2015-12-15,24.964508056640625,36.99477005004883,32.93199920654297,48.50376892089844
2015-12-16,25.156564712524414,37.72581100463867,33.78850173950195,49.32094955444336
2015-12-17,24.623340606689453,37.29485321044922,33.532501220703125,48.943119049072266
2015-12-18,23.95680809020996,36.79124069213867,33.207000732421875,47.56357955932617
2015-12-21,24.250532150268555,37.212242126464844,33.22549819946289,48.178653717041016
2015-12-22,24.22793960571289,37.323219299316406,33.157501220703125,48.63558578491211
2015-12-23,24.539743423461914,37.338645935058594,33.185001373291016,49.048553466796875
2015-12-24,24.40869140625,37.243595123291016,33.13949966430664,48.91676330566406
2015-12-28,24.135305404663086,37.945770263671875,33.7599983215332,49.16279220581055
2015-12-29,24.569107055664062,38.646949768066406,34.69850158691406,49.69000244140625
2015-12-30,24.248271942138672,38.36826705932617,34.45349884033203,49.479129791259766
