Date,AAPL_RSI,AAPL_MACD,AAPL_EMA10,AAPL_BB_Width,AAPL_Stoch_%K,GOOG_RSI,GOOG_MACD,GOOG_EMA10,GOOG_BB_Width,GOOG_Stoch_%K,AMZN_RSI,AMZN_MACD,AMZN_EMA10,AMZN_BB_Width,AMZN_Stoch_%K,MSFT_RSI,MSFT_MACD,MSFT_EMA10,MSFT_BB_Width,MSFT_Stoch_%K
2015-10-09,49.57345552494228,-0.012116376366574144,25.02315752089268,8.256686704181297,51.514593591664884,58.24950721485639,0.15768708181384916,31.475977952581097,9.694433827851217,96.37999168999433,56.31964259861483,0.05050343903108173,26.627450193695946,10.061497407261717,91.85044404631799,65.96170800030691,0.35979907366012004,40.14365850756495,12.361204403669165,91.82719330962425
2015-10-12,48.266891612132184,0.005119285425197989,25.038553566121884,8.030229858971225,42.76072218654107,59.42353482881797,0.162299239832204,31.604176913040426,10.047842910431944,100.0,60.06076524455338,0.08405263926241491,26.78782297730396,10.467984956480437,100.0,64.88759742881523,0.31699314457716776,40.30335615063197,12.542264343571322,89.1825617373124
2015-10-13,48.79789166163199,0.020011968317970197,25.058921909102388,7.4509253724777835,45.959180760722184,61.56515613098336,0.173535233171159,31.760008438883215,10.555540952635011,100.0,59.38073998140446,0.0943790971661525,26.907309653216736,10.718469503988286,97.61637922527567,63.769440837415615,0.2639275198488062,40.41656111032707,12.889582318182107,86.5382453523006
2015-10-14,44.68974702813697,0.0071969416120340746,25.010956581968003,6.828885183377999,20.35372867597079,60.86460079535189,0.16643731855158772,31.877191325039746,10.956153734697033,98.01412132913539,57.18101928639134,0.08052302138488732,26.96807168981227,10.850444471912784,90.0961004395499,61.58761869379126,0.20104202392549808,40.475858848346434,13.10872492880861,81.4903106170842
2015-10-15,49.47363981389675,0.024046195961947348,25.03920704928685,6.6499998533988425,82.84017286743736,64.86066347976177,0.18506209588314612,32.068797019403966,11.690465196933856,100.0,63.48413257056781,0.12123083460314432,27.177876789955597,11.806743475838607,100.0,63.69004514815645,0.16491785070515652,40.57674334351569,13.364693638758515,89.42294458481953
2015-10-16,47.284825418826195,0.023086514853378037,25.02877843494563,6.5601939699810385,64.70658314331864,65.02786790776761,0.1862716048109085,32.229727496300335,12.453900997407398,100.0,66.0285178178674,0.16408474555158092,27.425171938474858,13.156898433424924,100.0,66.66700047600972,0.1565544900553999,40.73863229348727,13.374602188033721,100.0
2015-10-19,49.31675859245102,0.032642227748882535,25.048470183789853,5.931137380695593,85.11519544395547,66.4839620101962,0.1870024466266158,32.39668522335794,13.27778397164709,100.0,66.74533727742508,0.18674132250054398,27.649231461180243,14.33551646845443,100.0,67.30208557119056,0.14394860668504728,40.888541556443414,13.563900502559376,100.0
2015-10-20,54.85708742847688,0.06759643595403486,25.148028464138605,6.008970892506842,100.0,56.25253881081065,0.12434127994974736,32.39014707417141,13.340345753908595,71.13671105243357,59.77220551092135,0.14834707213960235,27.721007672894807,14.811722381424126,76.59741811279076,68.1921011762611,0.13124457821313928,41.03499760712735,13.535238454965546,100.0
2015-10-21,54.82551758017768,0.0870506318163942,25.22907706636198,5.862587787366975,99.76631339022289,52.06877242450258,0.050831834744784865,32.315399666354196,13.229301802909083,40.0613986531025,57.096844782716374,0.09620851229940564,27.733278974578173,15.042610014163104,57.202653475688685,61.357363328255744,0.07874218773953101,41.064371876978484,13.057228936188004,74.09121069925818
2015-10-22,59.23146503257706,0.12069733684639758,25.366565567834872,6.058019419349262,100.0,56.26173495128709,0.027773163380579224,32.33730356779299,13.286509470169824,46.88214020481273,60.156202046333505,0.08024842297404022,27.81731905559414,15.47506354135211,76.89421003078279,66.6060101474185,0.08184782830561688,41.22011923768054,12.754095548355915,100.0
2015-10-23,66.47610040421387,0.1876187722768491,25.625497879697814,8.092488188719946,100.0,71.13501196741421,0.1677861137438605,32.80952694919924,15.334736363741843,100.0,70.07210878257953,0.17370813783124062,28.205351943479723,17.682091166982318,100.0,81.97817897044375,0.34281851754509285,42.11562223849999,16.857202055283274,100.0
2015-10-26,55.252534982480384,0.16550021468668197,25.681909958433508,8.510238316580685,60.33399763541497,73.23908794647018,0.27706403821244574,33.29342987516159,16.4893953235633,100.0,72.11102726138961,0.2489596535038654,28.60992432294115,18.906059613158575,100.0,84.21003697450604,0.5582276510654043,43.06730273326667,20.41146983836667,100.0
2015-10-27,53.38778623938876,0.13243404817538754,25.698204885757562,8.363776279992125,52.71414007688441,71.02036085691292,0.3128575030029721,33.65053347873661,16.50532525876065,94.17265460436921,72.61438825965107,0.28537589087523685,28.962756422361117,18.849929463007207,100.0,79.88651528749678,0.6244556013750606,43.757081836140415,21.958264829858397,92.60231785957394
2015-10-28,62.257542858588266,0.17218712418246895,25.904611412099758,9.775255727938188,100.0,71.9710198907323,0.3277919250224771,33.98306379638997,16.92245144933531,100.0,73.90159078900487,0.30666572015041416,29.30680062597479,19.55935951515416,100.0,80.44639538991143,0.6396305640408908,44.36746775806729,23.353595423811566,96.43325833458908
2015-10-29,64.21514673288591,0.20542775376280326,26.12503054744419,11.097004044449738,100.0,72.82558138996264,0.3265664545296397,34.29105602006658,17.115718586364363,100.0,75.802234260321,0.32738105114186555,29.67420040118818,20.719947587850292,100.0,75.60123211380622,0.5698657049612947,44.768485749587015,23.766819094318944,88.24309523685804
2015-10-30,61.41103970313779,0.19949644228410768,26.26324049185419,11.779254142118296,90.01933797422808,69.32262339112904,0.2825191802621698,34.48776567768409,17.264126852321855,91.77763255689446,75.39552003844541,0.3136763315499924,29.96889125120741,21.721949861822843,99.20461759653446,70.30554667774803,0.44365005111151845,44.9823321793496,23.813402770318685,78.73182261959818
2015-11-02,64.16004038729679,0.2077784917135913,26.445042086330627,12.778148931115396,100.0,71.78633097914218,0.2654128878323543,34.74190507795068,18.06350804183927,100.0,75.91997592288413,0.28829294330617783,30.23227457684903,22.7767128702578,100.0,72.06182244090894,0.36118243355279556,45.25251297739577,24.29396297639131,86.65784464347884
2015-11-03,66.2992509782504,0.21989831837122253,26.650648642145157,13.966262189659847,100.0,72.03289671001507,0.23610773158187004,34.95933729788649,18.683904955459028,100.0,73.81741352605361,0.23874521112558655,30.42013358378379,22.99073539254176,95.81150621688485,74.52297093645507,0.3269019468731389,45.6179791736665,24.963367625726303,98.61867463515492
2015-11-04,64.59652857470067,0.20514529242467539,26.79555537096145,14.528947352583439,95.0562419026807,73.4489751283717,0.215716390315301,35.191072169062664,19.13498433266037,100.0,77.3004466274305,0.23571078237388043,30.7160184977052,23.751858381435998,100.0,75.17011032537204,0.28711403160602034,45.95666982217777,25.39834202689534,100.0
2015-11-05,62.88060812376071,0.17396400029515524,26.89111002297414,14.369529550983753,89.55335824018032,74.19167448515957,0.19256561970689212,35.4090852925321,19.232740963169192,100.0,79.99424343964026,0.2584523416371851,31.091742629159363,24.329612321121676,100.0,75.0060399756371,0.2302669484965323,46.230607911815554,25.735535643755515,99.72234548259014
2015-11-06,63.144089281232965,0.1438166105178606,26.97504019746357,14.571636437964194,88.74152939523587,74.79845713409466,0.16645814910543333,35.610168212311414,19.239919071844056,100.0,80.62097615330867,0.26053244829503264,31.43297092021774,24.761869287762533,100.0,76.49824025359446,0.19637458873711822,46.54043312902096,25.84871997482348,100.0
2015-11-09,61.498235250771124,0.10648714751729438,27.02358261029157,14.394949966882656,83.15636721960158,68.65495054854759,0.1033465305558956,35.694434919403584,18.75772814701358,90.2688324188358,77.88048447332086,0.22470921443526048,31.67688562573035,24.900439997714393,96.25489402613069,70.15043740673346,0.10578837658847817,46.673321019802664,25.25810257618955,90.15551844198488
2015-11-10,50.503315354301286,0.01864176552714869,26.907191660839587,13.795701874726396,33.91258111812194,69.69163526266749,0.059177005312539555,35.794415396814934,18.33314014084017,93.36350799098501,78.72166968213313,0.19224481499616308,31.91454299553719,24.656011243376252,100.0,65.16948489025309,-0.009698826394191062,46.67889528750899,24.122450794214743,79.53548678483119
2015-11-11,48.86917817294715,-0.05102649491570993,26.784850608358273,12.660122868555183,25.64828429688466,71.76728546499774,0.04065246066061112,35.94027816357834,17.78158469998182,100.0,81.21346730534243,0.19307969438741113,32.23235308255244,24.240126839361956,100.0,65.73388718338717,-0.09071222198721696,46.70567562319628,22.557219078477083,44.29867271904736
2015-11-12,47.883165562141215,-0.10164057605288085,26.66873165508521,11.908921191395851,20.764547879115895,68.77960854613488,0.0033518835021606463,36.02189029701154,17.281889045063107,84.50404924612523,75.82279822889478,0.1465917327488997,32.422834118324154,23.838482031910495,88.16522651546357,63.137038219213736,-0.17184530832043898,46.675216562133954,20.785286688615503,29.824524410161253
2015-11-13,40.29511667635636,-0.18054032468848308,26.434872339046102,11.387358529440707,0.0,59.65321348373082,-0.07571867259882348,35.959909505038915,16.357569050326752,31.623999794902765,62.29022205162719,0.022767894828769508,32.3673188795699,22.808082698222613,50.353491057457695,59.45777583092074,-0.2567629182077926,46.57412363717387,18.970172265006173,8.772054256730334
2015-11-16,45.37045193771631,-0.1973528491436527,26.319122165340808,10.65795769313139,18.954414896531095,63.97937170003756,-0.09347656963906736,36.017413280001655,15.569819437588169,73.81057776835648,63.918822034345496,-0.051479331467235934,32.371533467828144,21.726239914706866,54.69279276708666,63.85296589355195,-0.26047828824813046,46.63899494541853,16.92939032833882,49.56140687180352
2015-11-17,44.29066321184557,-0.20751640211065664,26.204287320293044,10.568636478093834,13.906669716050747,61.795681916392724,-0.12126797436960302,36.031345395818114,13.48866090909748,58.926200021197936,61.554077208345454,-0.12245631850821725,32.33398209468254,19.473834989179085,37.52615940887296,60.48918202849398,-0.2889845656218033,46.62177492271637,14.421636131224592,30.13276643382381
2015-11-18,53.1183809164508,-0.15353169193149713,26.258222842690934,10.039169743559313,50.99120925180811,66.71016009192847,-0.09530617635489436,36.17575110243783,10.143765246718957,100.0,67.3856440000861,-0.10840968243408655,32.487257738999844,16.535941974349846,79.74549580733307,64.51540027948974,-0.25685512604873706,46.74827752132937,10.243406740100665,68.98966392418167
2015-11-19,56.21112046468298,-0.09224528704556512,26.363561151632602,9.836534043523375,66.33975646088251,65.72533983473728,-0.08853116185868992,36.27951496227512,5.6768331985385165,93.08703694445833,66.17333263956868,-0.11338766650504839,32.59202895930598,13.135394470833624,75.01046376354918,64.9091998873341,-0.23212016351571063,46.866156894670766,4.409760175343845,70.36353741382244
2015-11-20,57.270577939612174,-0.043370972903748084,26.471109345454195,9.879286743161689,71.69646917846636,70.99992780962015,-0.03111735022146167,36.528996738931774,6.2724233225973665,100.0,68.12661350302204,-0.09961668992011763,32.743023804950624,12.161984204158594,89.98757079949519,66.03683042091929,-0.20381485988050474,47.00254422862977,4.319454323662005,82.46380070055704
2015-11-23,53.143278517179205,-0.03458699866456241,26.495429435831486,9.572634294618767,59.19067018988236,70.60117019329529,-0.004640206753621312,36.72750920041683,6.952057619829945,98.43456917260777,70.79282633736337,-0.0638677580052156,32.96238330179553,11.878939086296098,100.0,66.0368304209193,-0.18831003877362695,47.11413386550532,4.4264883450004255,82.46380070055704
2015-11-24,55.652462363045274,-0.012669868272710105,26.561747702248134,9.057164099524742,75.00045984222088,65.66768007570505,-0.021416527423372744,36.820257549808375,6.847181787140304,78.98989351508617,66.34702381665889,-0.0747205147128649,33.07058614362994,11.036255628768291,78.60251370125435,66.3379489450034,-0.17784700607704562,47.215021158513586,4.582078449708903,85.36814965949229
2015-11-25,53.338588921108816,-0.01219084017739408,26.581089403646022,9.053117330011606,65.25267603970326,65.58430149047336,-0.040333852194473274,36.89496555544513,6.776509721728319,78.66139887998234,67.52095633160421,-0.07565666614777888,33.197206534063696,10.401446338994752,90.03806366710533,60.910512833277245,-0.20545432929033702,47.208099559158484,4.586940618391603,58.26390450235025
2015-11-27,52.72749106942695,-0.01606221607527608,26.58787602707757,8.957822758741779,66.46401818400017,66.33108327387211,-0.052395071768991164,36.97518250035355,6.806717147018452,83.98990319377312,66.2848114220823,-0.0901625726140165,33.28189592777264,9.964476666779351,84.36120504406057,62.332880799704334,-0.21014732416653326,47.2407796885835,4.529654714449425,81.85751945120646
2015-11-30,53.99188142523362,-0.012182097020288607,26.613560610400114,8.936374668690092,85.63276246846497,61.14425978984902,-0.0904353770578381,36.97150704552186,6.221872519641323,64.64666017549395,61.364047240293345,-0.13256542320945397,33.27427879153521,9.07415085692278,61.271884526328066,64.75008696431257,-0.18966033354371237,47.33461572687194,4.100847336845555,100.0
2015-12-01,51.1078811545501,-0.02452862475106682,26.595135461243558,8.732620679799185,71.83885600620998,69.3732260667336,-0.04061453103989954,37.189633694205384,6.975028057991317,100.0,65.95225185913267,-0.11743208654125192,33.39768248670885,8.480665370755919,100.0,69.16447163595593,-0.12879791808576257,47.550382976860064,4.550164860387928,100.0
2015-12-02,48.05582950641849,-0.047783155429911406,26.536516263500587,8.20763702905087,56.60949932078401,66.48209302382736,-0.03065999990940882,37.32593675655156,7.252364724475011,90.68740014062651,64.19623885071792,-0.12199587956979108,33.47092184592585,7.166348888049725,91.69162345557137,69.057673077529,-0.09487126185852901,47.72532596788373,5.081553098737971,99.63506663448223
2015-12-03,45.10046550706753,-0.07683587537262318,26.444187051395723,7.835600562114429,41.09196099359596,60.72707352641018,-0.06259541224310272,37.3484251840713,7.241306566387888,71.02327996776926,58.80093809848789,-0.1597989072927617,33.44211787393933,6.493506408217654,65.10490164496586,59.10687249062579,-0.13546773649555344,47.707099448021694,5.102031231587974,62.689136483173044
2015-12-04,55.54200093686301,-0.037026220794393716,26.525983544647815,7.4525079937146295,95.18688333165302,65.4042261747498,-0.04240053844363634,37.495940518146405,7.722480569264557,99.44905200214502,61.10571289420167,-0.16455703678957545,33.4766418913108,6.47046121904451,82.0470095772893,67.61517800270627,-0.06780914389955561,47.96538089381818,6.0565199634071725,100.0
2015-12-07,53.40022526269463,-0.022096926808522932,26.562098372356555,6.892153070687265,81.8183186142991,63.37640445945797,-0.04711874321712861,37.58442357867873,7.982621729766379,90.92000969668476,59.52863004876718,-0.17733484340963723,33.479343520980144,6.449512117741681,74.18910932702954,66.74055813878655,-0.037189175160952326,48.160724043850166,6.683770099748197,96.59826376634825
2015-12-08,53.252739829404916,-0.01340154838580948,26.589592133091088,6.4105038157273055,73.90222057506408,62.85760745293818,-0.058585927300329965,37.64885649645802,7.862004491410736,83.68845216739405,62.32364380178207,-0.16116726334820863,33.54973576343688,6.467015381175506,90.27562752758634,66.55510774356063,-0.026818236852391042,48.31735423478543,7.222150644048635,94.5938599390257
2015-12-09,46.098011563239496,-0.04595147228491345,26.50486698540194,6.49103790066185,10.244088246497215,56.741417650060235,-0.10492573082915613,37.604217715408126,7.561260571051617,46.1056520924255,55.43063637993061,-0.19128294662685685,33.493328922526125,6.401811690354539,19.786256792050676,59.36269098456431,-0.07392026124772322,48.31610196779852,7.12677952088589,58.108232312466875
2015-12-10,47.69287162630808,-0.056977581315861045,26.458140861924207,6.486706463207632,23.658750012868424,55.57771436466718,-0.14311091059286496,37.548241507475254,7.416341210607914,28.068651220560238,54.1600429335303,-0.21626083837604204,33.42472386918508,6.366739309155861,0.0,60.98816614782369,-0.0927256598113686,48.36140653721867,7.113364520599637,71.17077301251753
2015-12-11,40.651071253693324,-0.1048493327245282,26.297078532470124,7.0223247221243446,0.0,50.124731888719495,-0.20066129695713775,37.40662314523188,7.217792761869961,0.0,44.336231368104805,-0.2990768586315693,33.167046746574016,7.2374705022169765,0.0,51.69630035474133,-0.17671132311677762,48.20516239430995,6.743545749107736,16.6664385182346
2015-12-14,39.19212320408363,-0.1400465711628368,26.136543687765858,6.970528481548335,0.0,54.192433349653086,-0.20497757304715492,37.371281835401014,6.105687389908729,31.594056981142344,51.86799384650951,-0.2857095995292046,33.11767464412519,6.612469987685858,45.643832070917504,57.86653450368974,-0.16833239432870695,48.249866421871495,6.011009843917244,65.31426794664456
2015-12-15,35.312146716814425,-0.183736042393567,25.923446647079203,8.227401579000247,0.0,51.95194434069769,-0.21737803790030263,37.30282584073648,5.608972528982856,16.080981795423003,52.154555009466506,-0.2664469023687892,33.08391547365569,6.218866110826642,47.51990682371211,58.186224539036026,-0.15931192997372756,48.296031899766305,5.791236858754923,68.0180224224279
2015-12-16,38.12968641799178,-0.1890886095678251,25.78401356806924,8.888251026505667,9.953303731352136,58.20693600356366,-0.17316861542631667,37.37973154059192,4.727450714363384,68.2282511088737,58.41183033670267,-0.19156084657534334,33.21202206744592,5.451460746670192,91.5447224613285,62.88512301740784,-0.10121443964286136,48.48238195141568,5.5717264471581265,100.0
2015-12-17,33.73614007245952,-0.2159866319301895,25.572981426964322,10.517445039600194,0.0,53.763519613897834,-0.16955537213811755,37.36429911692961,4.501802290487176,37.48673433290702,56.052250907956704,-0.15629753781735845,33.27029100440178,5.426122841512204,78.38612081152782,59.55273777854656,-0.09143484793038548,48.56615163922647,5.529744544899873,79.22682315042407
2015-12-18,29.2059496876426,-0.2629938000862584,25.279131035791295,12.771969601125654,0.0,49.05112598789919,-0.19582688688181316,37.26010667605853,4.462326470039237,1.5622193801191868,53.114324384036436,-0.15179665217931948,33.258783682223616,5.371666922522933,61.65517322515054,49.28383520453172,-0.17617097005041749,48.38386303219203,5.452669925557031,3.381206848820919
2015-12-21,33.44721831697811,-0.25825980692267614,25.09211305660534,13.830565830038951,10.000051948996475,52.777436998309376,-0.17999911785897393,37.251404724259174,4.473442974237432,31.85409750610442,53.26423848938182,-0.14451388010585198,33.25273177626712,5.3967908317191515,65.51897497773564,53.16183162161125,-0.1880108863939397,48.34655224761912,5.331787949383234,37.19788931486624
2015-12-22,33.28205491461695,-0.24094182381871515,24.934990610988528,14.829010819089739,9.230882119934648,53.737943423766986,-0.15798906431576065,37.26446261330544,4.458723468663236,39.83566078630415,52.59844845522466,-0.14105974755435458,33.235417129800936,5.227142819942119,61.861259198154826,55.86180295098391,-0.1632058966565011,48.39910102552892,5.233925208285405,62.31848191740141
2015-12-23,37.8438024737296,-0.19475509228562893,24.863126445611705,15.027273400334495,19.846140059689397,53.87834450525544,-0.13899584444698426,37.27795048998783,4.440535239084104,40.94488188976378,52.855113268748354,-0.1337704958961552,33.226250628617315,5.224263598005468,63.340556424241676,58.20691397212561,-0.11916346863496985,48.51718675548424,5.2567256674021445,85.02470575404982
2015-12-24,36.707758691176124,-0.16071282495955208,24.780501199419163,15.305986105353082,16.326380131345918,52.81450665186287,-0.1296225429639687,37.271704059679315,4.437432051967226,39.08938273468156,52.35002421939047,-0.12881349873806924,33.21047772601537,5.125855191895854,60.892913573254866,57.16293450093439,-0.09987012109126892,48.589834263009834,4.827848383638866,77.77719520481867
2015-12-28,34.38851501286567,-0.14478463664433616,24.663191139146573,15.695836745118394,6.475275133977533,59.2204142314152,-0.07559740666740455,37.39426224489564,4.587041856292576,100.0,58.214206005625556,-0.08278198800624686,33.31039056156406,5.17798720244709,94.27098082187283,58.6534329828451,-0.07275906183083791,48.69400566010286,4.541182934992663,91.3034906839593
2015-12-29,40.782138133730776,-0.09558258778610107,24.646085982521733,15.36875353838712,26.72588621189164,64.41554216014957,0.0036908234523204686,37.62202361274487,5.170406003402599,100.0,65.19180315834109,0.007064172303398231,33.56277438435497,6.279315600551813,100.0,61.72669514501831,-0.024058319953685126,48.87509529039488,4.729431095626249,100.0
2015-12-30,37.844863617144576,-0.07604714442645111,24.573755810206876,15.308252307321958,12.721823540185484,61.08470229252047,0.03211636531885642,37.75770423939601,5.323089098847221,85.15757693964291,62.26855381374576,0.04411793247519735,33.7247242854417,6.712740466924822,90.89548218816891,59.81174144020518,-0.01142717866677867,48.98491905151626,4.954754009977122,90.36202345376373
2015-12-31,34.017244107096886,-0.08518469334225415,24.429951334172276,15.715921218705587,0.0,54.51470301789045,0.006393112653643229,37.75905490569723,5.267441282442231,53.03512364791834,55.11032982073873,0.01961910311209314,33.73741049601657,6.710395708299352,66.4064471315368,53.61639332861352,-0.055125996948180656,48.942171124047746,4.944700944998573,57.02828330026467
2016-01-04,34.32967901999977,-0.08062009968375994,24.315989568157995,16.067206004543884,1.2462672780886592,46.88013906120325,-0.0675619231773657,37.60597964296926,5.46647479741218,6.784483095322769,40.36238648497047,-0.1242894928396755,33.394154161491365,7.883740579872342,0.0,49.12677061225777,-0.12330317761027021,48.798557130390975,4.639226690698336,27.686246932361257
2016-01-05,29.861965989780074,-0.10688653103493972,24.114296279975502,15.813623220290419,0.0,47.22580179528301,-0.11124979037469457,37.48743208026497,5.386009381297894,8.769012237313012,39.42765990582277,-0.22130021139058415,33.084217188259444,8.971469966070158,0.0,50.759294759600465,-0.15081688239668178,48.720996039478266,4.6149793546830935,38.017013734410654
2016-01-06,26.982672310458454,-0.14177328344149898,23.866701561723563,15.926628276460189,0.0,47.74050170396635,-0.1324701876850512,37.3998491312342,5.328063654765851,11.558124667240879,39.08043124895163,-0.27675326028481184,32.8202685530894,9.91634894796941,0.0,44.594802134928,-0.22115356434812772,48.497772588541515,5.029517208621022,0.0
2016-01-07,22.125021695816812,-0.21221008751243498,23.48953057298423,17.119931932991015,0.0,40.66487545476546,-0.19621701636379502,37.17229200048423,5.923533541619889,0.0,32.41657150763534,-0.3778301169739323,32.379674154187846,12.138083996356377,0.0,35.7938879013831,-0.36348595518147087,48.014781909268336,7.0099301611427896,0.0
2016-01-08,23.895733484016787,-0.2321167198298948,23.20188887256948,18.14205992871386,4.150027131543339,36.62113365254168,-0.26596572925624745,36.87825630450662,7.2230988615433755,0.0,32.20358243446401,-0.42533636704027356,32.01109720170412,14.016639445600426,0.0,36.93464257615717,-0.42825853678478176,47.64517035030335,8.315675101932648,3.653062175205445
2016-01-11,29.23002077278487,-0.20349583683680095,23.031041790181135,17.749121871791278,16.924519359558204,37.497085336332034,-0.2924037158238687,36.651796024044124,8.141616128178391,2.5107617293287814,37.51434281061933,-0.3988556008719997,31.806715734166826,14.962988833977143,12.298622460891899,36.80273393900914,-0.4506997151144846,47.33797240752803,9.356005296804305,2.968757278916689
2016-01-12,33.78268560401817,-0.14751379624239003,22.95000345799089,17.4437216170977,28.560036266974386,42.961218019198085,-0.26271141054071656,36.557353540712946,8.449763688377013,18.670567086689754,37.588236757823694,-0.3601119918726108,31.640858461122285,15.66884246737258,12.471231780127415,40.46929053937277,-0.41580896251660093,47.16331029343735,9.863311175595925,13.927051750062196
2016-01-13,30.04216798400421,-0.13465801830644797,22.778121032168325,17.66550662609862,7.648553785708889,34.66820673176571,-0.3116972617066829,36.249265490164284,9.98542849702824,0.0,28.77537574571066,-0.4304983612736267,31.17715690054181,18.43567256209689,0.0,35.23980405985685,-0.43670578115126735,46.838278795438434,11.067832600939074,0.0
2016-01-14,36.3338913030685,-0.08142959491182611,22.724991135583565,17.498032165494763,24.979565483181876,41.42702394345511,-0.28073248596608613,36.12531456475089,10.555582198107508,18.62185904066034,33.947865706185695,-0.413781237888357,30.899491940176077,19.978800732921044,9.976811164380207,45.0926802415732,-0.3441216418459016,46.807191955900265,11.292591250170164,29.938708239904365
2016-01-15,32.772298282554615,-0.07067549006340923,22.58333888876404,17.35871335266189,5.532980279832677,35.72881396841173,-0.30998415413735825,35.840495768931476,11.77412533595932,0.0,29.278217912504886,-0.4509244275511938,30.464857183452835,22.161396083992933,0.0,36.47395972678548,-0.385790470248332,46.443063476835654,12.3133651111861,0.0
2016-01-19,32.105818039692096,-0.05926119116156281,22.44813437267839,17.635027829329236,1.7088751056069567,39.00077606570633,-0.2870531236974708,35.67387539452881,12.502853622982155,8.93493492933065,31.198684004418368,-0.43231467475631047,30.14833786478616,23.662291704261765,3.4736266983782533,35.01218356527373,-0.4137752489344344,46.076441639516815,13.45547625724299,0.0
2016-01-20,32.51464815212047,-0.03924507621524809,22.34285307205291,18.18436992468195,3.128087004603714,38.05150749372344,-0.26588080314084167,35.507329601915615,13.309869708904357,5.22547980925792,30.63407296253827,-0.4011184988506281,29.864730811045742,25.050051697194377,1.3373423657419603,36.478596856784456,-0.3937625777838031,45.81322356288059,14.454063971881407,3.9999909398268603
2016-01-21,31.738895233732762,-0.02373712974526787,22.236584708987895,18.414471246574017,0.0,41.7713403294837,-0.20985612298543094,35.44471626298422,13.625751143702864,18.84230914745431,32.218306894822675,-0.3437367147086714,29.662234200070806,25.91736783839383,4.578540902009763,35.32167069883785,-0.3740995561886218,45.54833467622581,15.373883775052619,0.0
2016-01-22,46.18663275207658,0.06907753035020492,22.359969869986898,17.809106391187445,56.574469990373636,49.2887018221908,-0.10103583348632905,35.56232289414618,13.485485798874283,62.63976278521586,41.650489635753104,-0.21437998018480653,29.690737117174407,25.832281892568353,39.21567172019386,46.07496514561155,-0.23595106056584159,45.620778797593836,15.25730464483456,39.60624124254875
2016-01-25,42.44519068014363,0.10294752532324081,22.379581269136118,16.761833122441182,48.985416013675284,44.759800846972134,-0.06698739405535487,35.535673715372084,13.481144019198052,35.02129570157332,41.71182866852632,-0.1138819221750319,29.715421266590848,25.542486390954156,41.42427757034791,43.903505197082715,-0.1597785042163844,45.60017080620781,14.977467513117231,28.66544755028855
2016-01-26,43.80697076340936,0.13434308225426972,22.418222451625397,15.600965998228917,72.07053469852104,45.30582311857862,-0.03395760776529794,35.52626622078028,13.414207235814798,37.80766520538036,43.716904889986104,-0.021898278295210627,29.778526490847053,25.00454499219296,49.73586555553724,45.98689041158632,-0.07673436134670697,45.64401681463167,14.520313046311415,47.338896401435925
2016-01-27,33.58494994657609,0.059570418558519966,22.179937382517725,15.852917372358755,0.0,41.1349882890496,-0.049016285597471176,35.40049181491575,13.077893347047901,17.345099610964045,38.33167683347715,-0.012201139128887428,29.667430682008735,24.06862335403164,27.604224551427254,41.80654862539596,-0.06814081226653856,45.528119969695084,13.993784931381539,28.137555587102142
2016-01-28,35.24442178744313,0.026432835688218748,22.012501299363755,14.58477957424216,8.37511976667131,52.34680625931703,0.04648600224863614,35.577804127420414,11.360822369635331,100.0,55.48635824268184,0.16848267044342702,30.04926145322643,21.22545911127617,100.0,46.442545809787056,-0.006132041970878133,45.56749424744406,12.516126972211358,60.076328065420284
2016-01-29,42.720734090181196,0.058269523625571695,22.009020117181848,12.676457658366266,49.000080196185195,55.85258683721801,0.14589569363006483,35.83136366639795,9.932661841683178,100.0,43.397987308313276,0.12627673917761162,29.92212307654339,17.921440585353785,25.809416105905438,59.09991878824233,0.20892607939150687,46.08378701921559,11.62005445644576,100.0
2016-02-01,41.28349423649639,0.06904531675444281,21.968788537593028,11.340190857976907,37.625095496773156,58.34365558568024,0.23287363163687902,36.120705681775874,9.555243126052897,100.0,40.9742518716063,0.06167478136317994,29.707282425619127,14.928782666900297,7.104458461524053,57.27188461364725,0.316944371651252,46.445499898489956,11.12670742318833,91.75720534709502
2016-02-02,38.30927538718974,0.05090232318637977,21.855764535241242,9.810380239855645,13.250098134805567,61.60493151361933,0.3184026917278641,36.471898315495956,10.668367537857469,100.0,36.845681584751794,-0.04728663170022884,29.32504917409498,15.422717114965653,0.0,49.805983876435604,0.2769061944350076,46.46825482750208,10.454108561960664,54.66411146216398
2016-02-03,42.58134877750689,0.07054981405277816,21.840110725034027,8.745443680158612,36.62496465036574,49.233947909776816,0.2379108599458753,36.4181268200116,10.363028480215204,46.29641358043565,33.481351480960626,-0.172871318416555,28.821131000950757,17.075137434793366,0.0,46.59279224526117,0.19432176355124442,46.352670059726485,9.422264343528965,36.44255263046375
2016-02-04,44.30106996178134,0.09689233853356105,21.85910723361271,8.215336776084769,46.30232273477433,44.40908863617872,0.11661617220571938,36.20276188727156,10.055562790671011,19.316370164273827,35.05734889093651,-0.2182327756636374,28.45601622356731,17.667475358971092,4.97699402773886,45.9842942581427,0.12708947080520866,46.232540151850074,8.921382487995585,32.97202616102497
